X Gaze Data, Y Gaze Data, Time 
1165,301,866603983
1166,300,866603995
1166,299,866604009
1165,299,866604016
1166,298,866604029
1166,297,866604040
1167,297,866604049
1166,297,866604062
1167,297,866604086
1164,296,866604095
1164,301,866604106
1164,301,866604118
1164,303,866604128
1164,302,866604139
1164,301,866604150
1168,303,866604162
1169,303,866604172
1169,302,866604183
1170,301,866604195
1169,301,866604205
1169,301,866604216
1169,301,866604228
1168,300,866604242
1167,300,866604249
1167,300,866604262
1164,299,866604273
1158,297,866604289
1152,295,866604295
1151,294,866604306
1150,294,866604319
1146,292,866604329
1143,292,866604340
1143,291,866604349
1142,292,866604362
1142,293,866604372
1143,293,866604383
1143,293,866604395
1145,291,866604405
1145,291,866604430
1143,292,866604438
1142,292,866604449
1142,291,866604477
1143,293,866604482
1144,293,866604495
1144,293,866604507
1141,286,866604516
1138,282,866604528
1135,277,866604553
1135,279,866604562
1128,277,866604572
1127,277,866604585
1127,277,866604595
1129,277,866604605
1130,279,866604631
1130,283,866604638
1130,283,866604663
1133,283,866604672
1133,282,866604682
1133,283,866604694
1133,282,866604709
1132,281,866604715
1132,281,866604728
1131,283,866604740
1140,292,866604749
1138,291,866604761
1153,297,866604787
1157,298,866604794
1161,301,866604805
1163,301,866604819
1178,305,866604828
1171,304,866604838
1177,307,866604850
1177,309,866604861
1177,309,866604871
1178,308,866604896
1175,308,866604905
1175,308,866604915
1175,308,866604943
1174,307,866604949
1172,307,866604961
1171,307,866604974
1170,309,866604982
1170,309,866604994
1173,311,866605020
1176,312,866605027
1177,312,866605038
1176,312,866605051
1175,311,866605061
1173,310,866605071
1172,310,866605082
1170,309,866605094
1165,308,866605105
1165,308,866605130
1164,310,866605138
1165,311,866605148
1165,311,866605162
1166,308,866605171
1165,307,866605182
1164,307,866605209
1163,307,866605215
1164,307,866605227
1164,306,866605239
1164,306,866605248
1163,306,866605261
1162,306,866605285
1162,306,866605294
1159,307,866605304
1158,309,866605317
1159,308,866605327
1160,307,866605338
1162,305,866605363
1162,302,866605371
1162,301,866605382
1162,302,866605409
1160,302,866605415
1160,303,866605427
1160,304,866605440
1160,305,866605448
1159,307,866605461
1159,308,866605486
1159,312,866605494
1159,313,866605504
1160,314,866605517
1160,314,866605527
1159,314,866605537
1159,314,866605549
1160,311,866605561
1161,310,866605571
1162,309,866605597
1164,310,866605604
1165,310,866605615
1165,311,866605629
1164,312,866605638
1165,312,866605648
1164,313,866605675
1165,314,866605682
1165,315,866605694
1165,314,866605707
1165,314,866605715
1165,314,866605727
1169,310,866605752
1170,310,866605761
1169,311,866605771
1169,311,866605782
1169,310,866605794
1169,310,866605804
1169,310,866605830
1169,310,866605838
1167,310,866605848
1167,310,866605862
1166,311,866605871
1166,311,866605881
1168,310,866605894
1167,311,866605904
1165,311,866605915
1167,310,866605942
1168,308,866605948
1168,308,866605961
1168,309,866605974
1169,309,866605981
1169,310,866605993
1168,310,866606004
1168,310,866606015
1167,311,866606027
1168,312,866606037
1167,312,866606050
1166,312,866606060
1167,312,866606071
1167,311,866606096
1172,306,866606104
1172,306,866606115
1174,304,866606128
1173,303,866606137
1174,302,866606148
1172,300,866606160
1171,300,866606174
1171,300,866606181
1170,300,866606194
1169,300,866606206
1167,301,866606214
1167,301,866606227
1167,303,866606238
1167,305,866606248
1166,307,866606260
1165,307,866606285
1166,308,866606294
1169,309,866606304
1170,311,866606315
1170,311,866606327
1170,312,866606337
1169,311,866606363
1169,312,866606370
1170,313,866606381
1170,314,866606394
1172,314,866606404
1173,315,866606414
1171,314,866606441
1174,311,866606447
1175,311,866606460
1177,310,866606472
1177,310,866606481
1177,309,866606493
1174,301,866606504
1174,301,866606520
1173,298,866606527
1173,297,866606537
1173,296,866606550
1172,297,866606560
1173,298,866606570
1174,301,866606582
1175,301,866606593
1179,305,866606604
1182,304,866606628
1193,313,866606636
1217,321,866606646
1301,337,866606726
1286,331,866606737
1277,327,866606747
1226,307,866606760
1227,306,866606770
1227,306,866606783
1228,305,866606793
1231,305,866606803
1232,305,866606829
1236,304,866606837
1237,304,866606847
1237,304,866606875
1243,301,866606880
1246,301,866606893
1261,299,866606905
1261,299,866606913
1262,299,866606926
1271,298,866606952
1271,297,866606959
1269,299,866606983
1395,415,866607025
1379,388,866607035
1379,387,866607061
1380,377,866607070
1379,368,866607080
1359,316,866607093
1360,311,866607103
1360,309,866607113
1361,309,866607126
1362,315,866607139
1358,293,866607147
1362,296,866607159
1361,300,866607171
1362,301,866607180
1362,300,866607193
1360,298,866607203
1360,298,866607217
1359,295,866607226
1360,296,866607236
1361,297,866607248
1367,298,866607259
1369,297,866607269
1370,297,866607280
1370,299,866607293
1371,300,866607303
1372,300,866607328
1373,300,866607336
1373,300,866607346
1380,297,866607360
1383,298,866607370
1383,298,866607380
1387,299,866607407
1384,299,866607413
1383,298,866607426
1384,299,866607439
1384,299,866607446
1384,300,866607460
1383,300,866607470
1382,300,866607480
1382,301,866607493
1381,302,866607518
1381,303,866607526
1382,303,866607536
1382,304,866607549
1383,304,866607559
1387,302,866607569
1388,302,866607580
1389,301,866607592
1388,300,866607603
1383,301,866607613
1382,300,866607626
1383,298,866607636
1387,296,866607646
1387,296,866607659
1387,296,866607672
1387,296,866607680
1386,297,866607692
1384,297,866607703
1383,298,866607718
1383,298,866607726
1383,298,866607736
1381,299,866607750
1380,298,866607759
1379,298,866607769
1378,297,866607781
1365,277,866607793
1357,265,866607803
1349,250,866607813
1334,222,866607826
1322,200,866607836
1317,192,866607846
1304,167,866607874
1239,47,866607879
1239,47,866607892
1239,44,866607906
1239,44,866607913
1238,43,866607926
1238,44,866607937
1238,44,866607946
1236,45,866607959
1234,45,866607983
1230,46,866607992
1228,49,866608003
1228,49,866608014
1229,50,866608025
1229,50,866608036
1230,50,866608060
1719,11,866608069
1761,7,866608079
1797,4,866608092
1827,1,866608106
1858,0,866608113
1879,-2,866608126
1904,-4,866608138
1930,-7,866608146
1928,-9,866608159
1923,-10,866608184
1920,-10,866608192
1920,-8,866608203
1918,-8,866608215
1918,-8,866608226
1918,-7,866608236
1919,-7,866608262
1918,-8,866608269
1917,-7,866608280
1918,-7,866608292
1916,-7,866608307
1915,-7,866608313
1914,-7,866608326
1915,-7,866608339
1915,-6,866608346
1914,-6,866608359
1915,-6,866608369
1915,-6,866608384
1915,-6,866608392
1913,-4,866608402
1913,-3,866608415
1913,-3,866608425
1915,-1,866608436
1917,-1,866608447
1916,0,866608459
1916,0,866608469
1915,0,866608480
1915,0,866608493
1916,1,866608503
1916,0,866608513
1915,0,866608540
1911,0,866608546
1910,0,866608558
1912,0,866608571
1909,0,866608580
1906,0,866608592
1906,0,866608603
1906,0,866608613
1905,0,866608625
1904,0,866608651
1901,0,866608658
1902,0,866608669
1903,0,866608683
1903,0,866608692
1903,0,866608702
1903,1,866608728
1904,2,866608736
1904,3,866608746
1906,4,866608760
1907,5,866608769
1908,6,866608780
1907,7,866608792
1903,10,866608802
1903,10,866608813
1903,10,866608839
1903,9,866608846
1903,5,866608858
1903,5,866608870
1903,5,866608880
1904,6,866608892
1906,5,866608902
1908,5,866608916
1908,4,866608925
1908,4,866608935
1905,2,866608948
1904,2,866608958
1903,1,866608969
1902,1,866608995
1902,4,866609002
1902,4,866609013
1903,5,866609027
1903,2,866609036
1903,3,866609046
1903,2,866609073
1903,2,866609079
1903,1,866609091
1907,1,866609105
1911,0,866609113
1911,0,866609125
1910,0,866609150
1911,0,866609158
1911,-1,866609169
1912,-3,866609180
1913,-5,866609191
1917,-8,866609202
1917,-8,866609212
1916,-7,866609228
1911,-8,866609235
1839,13,866609245
1862,6,866609259
1152,1526,866609322
1135,1549,866609335
1127,1564,866609344
1042,1685,866609357
981,1794,866609382
951,1856,866609390
651,2324,866609534
651,2324,866609544
651,2324,866609555
1760,-11,866609707
1750,-8,866609715
1751,-5,866609727
1750,-3,866609738
1750,0,866609749
1749,0,866609760
1749,0,866609772
1748,1,866609785
1744,3,866609795
1745,2,866609806
1745,3,866609817
1747,15,866609829
1747,14,866609839
1766,14,866609864
1818,13,866609873
1830,13,866609883
1846,13,866609895
1872,13,866609906
1895,13,866609916
1896,14,866609929
1897,15,866609941
1897,15,866609950
1898,15,866609962
1898,15,866609987
1895,13,866609995
1895,14,866610006
1895,14,866610018
1894,15,866610028
1894,15,866610039
1893,13,866610050
1893,13,866610062
1893,13,866610072
1894,12,866610096
1897,11,866610106
1898,10,866610116
1899,9,866610142
1900,8,866610150
1901,9,866610162
1902,9,866610172
1900,8,866610183
1900,7,866610195
1898,8,866610206
1893,10,866610219
1886,13,866610228
1881,17,866610239
1881,17,866610249
1880,21,866610265
1880,22,866610273
